data-cut-off-date,web-posting-date,aesi-category,aesi,pfizer-events,pfizer-bivalent-events,moderna-events,moderna-bivalent-BA1-events,moderna-bivalent-BA.4/5-events,cov-azc-events,janssen-events,Novavax-events,unspecified-events,total-events,pfizer-rate,moderna-rate,moderna-bivalent-BA1-rate,moderna-bivalent-BA.4/5-rate,cov-azc-rate,Janssen-rate,total-rate
2021-10-08,2021-10-18,Cardiovascular system,Cardiac failure,19,,7,,,3,,,1,30,0.05,0.05,,,0.11,,0.05
2021-10-08,2021-10-18,Cardiovascular system,Myocardial infarction (heart attack),47,,16,,,6,,,4,73,0.12,0.12,,,0.22,,0.13
2021-10-08,2021-10-18,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),540,,348,,,20,,,5,913,1.37,2.51,,,0.72,,1.62
2021-10-08,2021-10-18,Cardiovascular system,Subtotal n (%),619,,381,,,34,,,10,1044,1.57,2.74,,,1.22,,1.86
2021-10-08,2021-10-18,Circulatory system,Cerebral venous (sinus) thrombosis,3,,1,,,11,,,0,15,0.01,0.01,,,0.39,,0.03
2021-10-08,2021-10-18,Circulatory system,Cerebral thrombosis ,4,,2,,,1,,,0,7,0.01,0.01,,,0.04,,0.01
2021-10-08,2021-10-18,Circulatory system,Cutaneous vasculitis,14,,5,,,4,,,0,23,0.04,0.04,,,0.14,,0.04
2021-10-08,2021-10-18,Circulatory system,Deep vein thrombosis,117,,37,,,55,,,0,209,0.30,0.27,,,1.97,,0.37
2021-10-08,2021-10-18,Circulatory system,Embolism,3,,1,,,7,,,0,11,0.01,0.01,,,0.25,,0.02
2021-10-08,2021-10-18,Circulatory system,Haemorrhage (bleeding),27,,10,,,9,,,1,47,0.07,0.07,,,0.32,,0.08
2021-10-08,2021-10-18,Circulatory system,Pulmonary embolism,150,,56,,,111,,,0,317,0.38,0.40,,,3.98,,0.56
2021-10-08,2021-10-18,Circulatory system,Thrombosis (blood clot),98,,25,,,79,,,2,204,0.25,0.18,,,2.83,,0.36
2021-10-08,2021-10-18,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),16,,5,,,61,,,0,82,0.04,0.04,,,2.19,,0.15
2021-10-08,2021-10-18,Circulatory system,Subtotal n (%),432,,142,,,338,,,3,915,1.09,1.02,,,12.11,,1.63
2021-10-08,2021-10-18,Hepato-gastrointestinal and renal system,Acute kidney injury,17,,12,,,3,,,0,32,0.04,0.09,,,0.11,,0.06
2021-10-08,2021-10-18,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),4,,1,,,0,,,0,5,0.01,0.01,,,0.00,,0.01
2021-10-08,2021-10-18,Hepato-gastrointestinal and renal system,Liver injury,14,,8,,,3,,,0,25,0.04,0.06,,,0.11,,0.04
2021-10-08,2021-10-18,Hepato-gastrointestinal and renal system,Subtotal n (%),35,,21,,,6,,,0,62,0.09,0.15,,,0.22,,0.11
2021-10-08,2021-10-18,Nerves and central nervous system,Bell's Palsy/facial paralysis*,396,,122,,,44,,,2,564,1.00,0.88,,,1.58,,1.00
2021-10-08,2021-10-18,Nerves and central nervous system,Cerebrovascular accident (stroke),85,,29,,,34,,,3,151,0.22,0.21,,,1.22,,0.27
2021-10-08,2021-10-18,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),19,,7,,,4,,,0,30,0.05,0.05,,,0.14,,0.05
2021-10-08,2021-10-18,Nerves and central nervous system,Subtotal n (%),500,,158,,,82,,,5,745,1.27,1.14,,,2.94,,1.33
2021-10-08,2021-10-18,Other system,Anaphylaxis*,278,,74,,,16,,,0,368,0.70,0.53,,,0.57,,0.65
2021-10-08,2021-10-18,Other system,COVID-19*,120,,6,,,2,,,6,134,0.30,0.04,,,0.07,,0.24
2021-10-08,2021-10-18,Other system,Multisystem inflammatory syndrome,1,,1,,,0,,,0,2,0.00,0.01,,,0.00,,0.00
2021-10-08,2021-10-18,Other system,Subtotal n (%),399,,81,,,18,,,6,504,1.01,0.58,,,0.65,,0.90
2021-10-08,2021-10-18,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,,,0,5,0.01,0.00,,,0.00,,0.01
2021-10-08,2021-10-18,Pregnancy outcomes,Spontaneous abortion,29,,7,,,1,,,0,37,0.07,0.05,,,0.04,,0.07
2021-10-08,2021-10-18,Pregnancy outcomes,Subtotal n (%),34,,7,,,1,,,0,42,0.09,0.05,,,0.04,,0.07
2021-10-08,2021-10-18,Respiratory system,Acute respiratory distress syndrome,2,,1,,,0,,,0,3,0.01,0.01,,,0.00,,0.01
2021-10-08,2021-10-18,Respiratory system,Subtotal n (%),2,,1,,,0,,,0,3,0.01,0.01,,,0.00,,0.01
2021-10-08,2021-10-18,"Skin and mucous membrane, bone and joints system",Chilblains,9,,3,,,1,,,0,13,0.02,0.02,,,0.04,,0.02
2021-10-08,2021-10-18,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),14,,9,,,1,,,0,24,0.04,0.06,,,0.04,,0.04
2021-10-08,2021-10-18,"Skin and mucous membrane, bone and joints system",Subtotal n (%),23,,12,,,2,,,0,37,0.06,0.09,,,0.07,,0.07
2021-10-08,2021-10-18,All AESI categories,TOTAL,2096,,830,,,548,,,27,3501,5.31,5.98,,,19.64,,6.23
2021-10-15,2021-10-22,Auto-immune diseases,Guillain-Barré Syndrome,34,,19,,,32,,,0,85,0.09,0.14,,,1.15,,0.15
2021-10-15,2021-10-22,Auto-immune diseases,Thrombocytopenia (low blood platelets),19,,8,,,35,,,3,65,0.05,0.06,,,1.25,,0.11
2021-10-15,2021-10-22,Auto-immune diseases,Subtotal n (%),53,,27,,,67,,,3,150,0.13,0.19,,,2.40,,0.26
2021-10-15,2021-10-22,Cardiovascular system,Cardiac arrest,16,,10,,,5,,,0,31,0.04,0.07,,,0.18,,0.05
2021-10-15,2021-10-22,Cardiovascular system,Cardiac failure,19,,8,,,3,,,1,31,0.05,0.06,,,0.11,,0.05
2021-10-15,2021-10-22,Cardiovascular system,Myocardial infarction (heart attack),48,,18,,,6,,,4,76,0.12,0.13,,,0.21,,0.13
2021-10-15,2021-10-22,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),573,,357,,,21,,,5,956,1.44,2.55,,,0.75,,1.68
2021-10-15,2021-10-22,Cardiovascular system,Subtotal n (%),656,,393,,,35,,,10,1094,1.64,2.80,,,1.25,,1.93
2021-10-15,2021-10-22,Circulatory system,Cerebral venous (sinus) thrombosis,3,,1,,,11,,,0,15,0.01,0.01,,,0.39,,0.03
2021-10-15,2021-10-22,Circulatory system,Cerebral thrombosis ,5,,2,,,1,,,0,8,0.01,0.01,,,0.04,,0.01
2021-10-15,2021-10-22,Circulatory system,Cutaneous vasculitis,15,,6,,,4,,,0,25,0.04,0.04,,,0.14,,0.04
2021-10-15,2021-10-22,Circulatory system,Deep vein thrombosis,118,,38,,,56,,,0,212,0.30,0.27,,,2.01,,0.37
2021-10-15,2021-10-22,Circulatory system,Embolism,3,,1,,,7,,,0,11,0.01,0.01,,,0.25,,0.02
2021-10-15,2021-10-22,Circulatory system,Haemorrhage (bleeding),29,,10,,,9,,,1,49,0.07,0.07,,,0.32,,0.09
2021-10-15,2021-10-22,Circulatory system,Pulmonary embolism,152,,57,,,112,,,0,321,0.38,0.41,,,4.01,,0.57
2021-10-15,2021-10-22,Circulatory system,Thrombosis (blood clot),102,,25,,,80,,,2,209,0.26,0.18,,,2.87,,0.37
2021-10-15,2021-10-22,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),16,,5,,,61,,,0,82,0.04,0.04,,,2.18,,0.14
2021-10-15,2021-10-22,Circulatory system,Subtotal n (%),443,,145,,,341,,,3,932,1.11,1.03,,,12.21,,1.64
2021-10-15,2021-10-22,Hepato-gastrointestinal and renal system,Acute kidney injury,18,,14,,,3,,,0,35,0.05,0.10,,,0.11,,0.06
2021-10-15,2021-10-22,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),4,,1,,,0,,,0,5,0.01,0.01,,,0.00,,0.01
2021-10-15,2021-10-22,Hepato-gastrointestinal and renal system,Liver injury,14,,8,,,3,,,0,25,0.04,0.06,,,0.11,,0.04
2021-10-15,2021-10-22,Hepato-gastrointestinal and renal system,Subtotal n (%),36,,23,,,6,,,0,65,0.09,0.16,,,0.21,,0.11
2021-10-15,2021-10-22,Nerves and central nervous system,Bell's Palsy/facial paralysis*,406,,122,,,44,,,2,574,1.02,0.87,,,1.58,,1.01
2021-10-15,2021-10-22,Nerves and central nervous system,Cerebrovascular accident (stroke),85,,30,,,34,,,3,152,0.21,0.21,,,1.22,,0.27
2021-10-15,2021-10-22,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),20,,7,,,4,,,0,31,0.05,0.05,,,0.14,,0.05
2021-10-15,2021-10-22,Nerves and central nervous system,Subtotal n (%),511,,159,,,82,,,5,757,1.28,1.13,,,2.94,,1.33
2021-10-15,2021-10-22,Other system,Anaphylaxis*,314,,89,,,16,,,0,419,0.79,0.64,,,0.57,,0.74
2021-10-15,2021-10-22,Other system,COVID-19*,122,,6,,,2,,,8,138,0.31,0.04,,,0.07,,0.24
2021-10-15,2021-10-22,Other system,Multisystem inflammatory syndrome,1,,1,,,0,,,0,2,0.00,0.01,,,0.00,,0.00
2021-10-15,2021-10-22,Other system,Subtotal n (%),437,,96,,,18,,,8,559,1.10,0.69,,,0.64,,0.99
2021-10-15,2021-10-22,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,,,0,5,0.01,0.00,,,0.00,,0.01
2021-10-15,2021-10-22,Pregnancy outcomes,Spontaneous abortion,30,,7,,,1,,,0,38,0.08,0.05,,,0.04,,0.07
2021-10-15,2021-10-22,Pregnancy outcomes,Subtotal n (%),35,,7,,,1,,,0,43,0.09,0.05,,,0.04,,0.08
2021-10-15,2021-10-22,Respiratory system,Acute respiratory distress syndrome,2,,1,,,0,,,0,3,0.01,0.01,,,0.00,,0.01
2021-10-15,2021-10-22,Respiratory system,Subtotal n (%),2,,1,,,0,,,0,3,0.01,0.01,,,0.00,,0.01
2021-10-15,2021-10-22,"Skin and mucous membrane, bone and joints system",Chilblains,8,,3,,,1,,,0,12,0.02,0.02,,,0.04,,0.02
2021-10-15,2021-10-22,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),17,,10,,,1,,,0,28,0.04,0.07,,,0.04,,0.05
2021-10-15,2021-10-22,"Skin and mucous membrane, bone and joints system",Subtotal n (%),25,,13,,,2,,,0,40,0.06,0.09,,,0.07,,0.07
2021-10-15,2021-10-22,All AESI categories,TOTAL,2198,,864,,,552,,,29,3643,5.51,6.17,,,19.77,,6.42
2021-10-22,2021-10-29,Auto-immune diseases,Guillain-Barré Syndrome,41,,21,,,35,,,0,97,0.10,0.15,,,1.25,,0.17
2021-10-22,2021-10-29,Auto-immune diseases,Thrombocytopenia (low blood platelets),20,,10,,,36,,,3,69,0.05,0.07,,,1.29,,0.12
2021-10-22,2021-10-29,Auto-immune diseases,Subtotal n (%),61,,31,,,71,,,3,166,0.15,0.22,,,2.54,,0.29
2021-10-22,2021-10-29,Cardiovascular system,Cardiac arrest,17,,10,,,5,,,0,32,0.04,0.07,,,0.18,,0.06
2021-10-22,2021-10-29,Cardiovascular system,Cardiac failure,20,,8,,,3,,,1,32,0.05,0.06,,,0.11,,0.06
2021-10-22,2021-10-29,Cardiovascular system,Myocardial infarction (heart attack),50,,18,,,6,,,3,77,0.12,0.13,,,0.21,,0.13
2021-10-22,2021-10-29,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),584,,360,,,21,,,5,970,1.45,2.55,,,0.75,,1.69
2021-10-22,2021-10-29,Cardiovascular system,Subtotal n (%),671,,396,,,35,,,9,1111,1.67,2.80,,,1.25,,1.94
2021-10-22,2021-10-29,Circulatory system,Cerebral venous (sinus) thrombosis,3,,2,,,10,,,0,15,0.01,0.01,,,0.36,,0.03
2021-10-22,2021-10-29,Circulatory system,Cerebral thrombosis ,5,,3,,,1,,,0,9,0.01,0.02,,,0.04,,0.02
2021-10-22,2021-10-29,Circulatory system,Cutaneous vasculitis,15,,6,,,4,,,0,25,0.04,0.04,,,0.14,,0.04
2021-10-22,2021-10-29,Circulatory system,Deep vein thrombosis,121,,39,,,58,,,0,218,0.30,0.28,,,2.08,,0.38
2021-10-22,2021-10-29,Circulatory system,Embolism,3,,3,,,7,,,0,13,0.01,0.02,,,0.25,,0.02
2021-10-22,2021-10-29,Circulatory system,Haemorrhage (bleeding),29,,10,,,9,,,1,49,0.07,0.07,,,0.32,,0.09
2021-10-22,2021-10-29,Circulatory system,Pulmonary embolism,152,,57,,,112,,,0,321,0.38,0.40,,,4.01,,0.56
2021-10-22,2021-10-29,Circulatory system,Thrombosis (blood clot),106,,26,,,80,,,2,214,0.26,0.18,,,2.86,,0.37
2021-10-22,2021-10-29,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),16,,6,,,61,,,0,83,0.04,0.04,,,2.18,,0.15
2021-10-22,2021-10-29,Circulatory system,Subtotal n (%),450,,152,,,342,,,3,947,1.12,1.08,,,12.24,,1.65
2021-10-22,2021-10-29,Hepato-gastrointestinal and renal system,Acute kidney injury,20,,14,,,3,,,0,37,0.05,0.10,,,0.11,,0.06
2021-10-22,2021-10-29,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),4,,1,,,0,,,0,5,0.01,0.01,,,0.00,,0.01
2021-10-22,2021-10-29,Hepato-gastrointestinal and renal system,Liver injury,14,,8,,,3,,,0,25,0.03,0.06,,,0.11,,0.04
2021-10-22,2021-10-29,Hepato-gastrointestinal and renal system,Subtotal n (%),38,,23,,,6,,,0,67,0.09,0.16,,,0.21,,0.12
2021-10-22,2021-10-29,Nerves and central nervous system,Bell's Palsy/facial paralysis*,416,,132,,,45,,,1,594,1.03,0.93,,,1.61,,1.04
2021-10-22,2021-10-29,Nerves and central nervous system,Cerebrovascular accident (stroke),87,,31,,,34,,,3,155,0.22,0.22,,,1.22,,0.27
2021-10-22,2021-10-29,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),20,,7,,,5,,,0,32,0.05,0.05,,,0.18,,0.06
2021-10-22,2021-10-29,Nerves and central nervous system,Subtotal n (%),523,,170,,,84,,,4,781,1.30,0.42,,,0.21,,0.01
2021-10-22,2021-10-29,Other system,Anaphylaxis*,371,,97,,,19,,,0,487,0.92,0.69,,,0.68,,0.85
2021-10-22,2021-10-29,Other system,COVID-19*,128,,6,,,1,,,9,144,0.32,0.04,,,0.04,,0.25
2021-10-22,2021-10-29,Other system,Multisystem inflammatory syndrome,2,,1,,,0,,,0,3,0.00,0.01,,,0.00,,0.01
2021-10-22,2021-10-29,Other system,Subtotal n (%),501,,104,,,20,,,9,634,1.24,0.74,,,0.72,,1.11
2021-10-22,2021-10-29,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,,,0,5,0.01,0.00,,,0.00,,0.01
2021-10-22,2021-10-29,Pregnancy outcomes,Spontaneous abortion,30,,7,,,1,,,0,38,0.07,0.05,,,0.04,,0.07
2021-10-22,2021-10-29,Pregnancy outcomes,Subtotal n (%),35,,7,,,1,,,0,43,0.09,0.05,,,0.04,,0.08
2021-10-22,2021-10-29,Respiratory system,Acute respiratory distress syndrome,2,,1,,,0,,,0,3,0.00,0.01,,,0.00,,0.01
2021-10-22,2021-10-29,Respiratory system,Subtotal n (%),2,,1,,,0,,,0,3,0.00,0.01,,,0.00,,0.01
2021-10-22,2021-10-29,"Skin and mucous membrane, bone and joints system",Chilblains,9,,3,,,1,,,0,13,0.02,0.02,,,0.04,,0.02
2021-10-22,2021-10-29,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),17,,10,,,1,,,0,28,0.04,0.07,,,0.04,,0.05
2021-10-22,2021-10-29,"Skin and mucous membrane, bone and joints system",Subtotal n (%),26,,13,,,2,,,0,41,0.06,0.09,,,0.07,,0.07
2021-10-22,2021-10-29,All AESI categories,TOTAL,2307,,897,,,561,,,28,3793,5.73,6.35,,,20.08,,6.63
2021-10-29,2021-11-05,Auto-immune diseases,Guillain-Barré Syndrome,41,,21,,,35,,,0,97,0.10,0.15,,,1.25,,0.17
2021-10-29,2021-11-05,Auto-immune diseases,Thrombocytopenia (low blood platelets),21,,10,,,38,,,3,72,0.05,0.07,,,1.36,,0.12
2021-10-29,2021-11-05,Auto-immune diseases,Subtotal n (%),62,,31,,,73,,,3,169,0.15,0.22,,,2.61,,0.29
2021-10-29,2021-11-05,Cardiovascular system,Cardiac arrest,18,,10,,,5,,,0,33,0.04,0.07,,,0.18,,0.06
2021-10-29,2021-11-05,Cardiovascular system,Cardiac failure,21,,9,,,3,,,1,34,0.05,0.06,,,0.11,,0.06
2021-10-29,2021-11-05,Cardiovascular system,Myocardial infarction (heart attack),52,,18,,,6,,,3,79,0.13,0.13,,,0.21,,0.14
2021-10-29,2021-11-05,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),613,,374,,,21,,,4,1012,1.51,2.62,,,0.75,,1.75
2021-10-29,2021-11-05,Cardiovascular system,Subtotal n (%),704,,411,,,35,,,8,1158,1.73,2.88,,,1.25,,2.01
2021-10-29,2021-11-05,Circulatory system,Cerebral venous (sinus) thrombosis,3,,1,,,11,,,0,15,0.01,0.01,,,0.39,,0.03
2021-10-29,2021-11-05,Circulatory system,Cerebral thrombosis ,6,,3,,,1,,,1,11,0.01,0.02,,,0.04,,0.02
2021-10-29,2021-11-05,Circulatory system,Cutaneous vasculitis,15,,6,,,4,,,0,25,0.04,0.04,,,0.14,,0.04
2021-10-29,2021-11-05,Circulatory system,Deep vein thrombosis,124,,40,,,59,,,0,223,0.31,0.28,,,2.11,,0.39
2021-10-29,2021-11-05,Circulatory system,Embolism,3,,3,,,7,,,0,13,0.01,0.02,,,0.25,,0.02
2021-10-29,2021-11-05,Circulatory system,Haemorrhage (bleeding),30,,10,,,9,,,2,51,0.07,0.07,,,0.32,,0.09
2021-10-29,2021-11-05,Circulatory system,Pulmonary embolism,154,,57,,,114,,,0,325,0.38,0.40,,,4.08,,0.56
2021-10-29,2021-11-05,Circulatory system,Thrombosis (blood clot),114,,26,,,82,,,2,224,0.28,0.18,,,2.93,,0.39
2021-10-29,2021-11-05,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),18,,6,,,63,,,0,87,0.04,0.04,,,2.25,,0.15
2021-10-29,2021-11-05,Circulatory system,Subtotal n (%),467,,152,,,350,,,5,974,1.15,1.07,,,12.52,,1.69
2021-10-29,2021-11-05,Hepato-gastrointestinal and renal system,Acute kidney injury,21,,14,,,3,,,0,38,0.05,0.10,,,0.11,,0.07
2021-10-29,2021-11-05,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),6,,1,,,0,,,0,7,0.01,0.01,,,0.00,,0.01
2021-10-29,2021-11-05,Hepato-gastrointestinal and renal system,Liver injury,15,,8,,,3,,,0,26,0.04,0.06,,,0.11,,0.05
2021-10-29,2021-11-05,Hepato-gastrointestinal and renal system,Subtotal n (%),42,,23,,,6,,,0,71,0.10,0.16,,,0.21,,0.12
2021-10-29,2021-11-05,Nerves and central nervous system,Bell's Palsy/facial paralysis*,427,,138,,,45,,,1,611,1.05,0.97,,,1.61,,1.06
2021-10-29,2021-11-05,Nerves and central nervous system,Cerebrovascular accident (stroke),87,,31,,,34,,,3,155,0.21,0.22,,,1.22,,0.27
2021-10-29,2021-11-05,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),20,,8,,,5,,,0,33,0.05,0.06,,,0.18,,0.06
2021-10-29,2021-11-05,Nerves and central nervous system,Subtotal n (%),534,,177,,,84,,,4,799,1.31,1.24,,,3.01,,1.38
2021-10-29,2021-11-05,Other system,Anaphylaxis*,406,,111,,,21,,,1,539,1.00,0.78,,,0.75,,0.93
2021-10-29,2021-11-05,Other system,COVID-19*,130,,6,,,1,,,10,147,0.32,0.04,,,0.04,,0.25
2021-10-29,2021-11-05,Other system,Multisystem inflammatory syndrome,3,,1,,,0,,,0,4,0.01,0.01,,,0.00,,0.01
2021-10-29,2021-11-05,Other system,Subtotal n (%),539,,118,,,22,,,11,690,1.33,0.83,,,0.79,,1.19
2021-10-29,2021-11-05,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,,,0,5,0.01,0.00,,,0.00,,0.01
2021-10-29,2021-11-05,Pregnancy outcomes,Spontaneous abortion,32,,7,,,1,,,0,40,0.08,0.05,,,0.04,,0.07
2021-10-29,2021-11-05,Pregnancy outcomes,Subtotal n (%),37,,7,,,1,,,0,45,0.09,0.05,,,0.04,,0.08
2021-10-29,2021-11-05,Respiratory system,Acute respiratory distress syndrome,2,,1,,,0,,,0,3,0.00,0.01,,,0.00,,0.01
2021-10-29,2021-11-05,Respiratory system,Subtotal n (%),2,,1,,,0,,,0,3,0.00,0.01,,,0.00,,0.01
2021-10-29,2021-11-05,"Skin and mucous membrane, bone and joints system",Chilblains,9,,3,,,1,,,0,13,0.02,0.02,,,0.04,,0.02
2021-10-29,2021-11-05,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),17,,10,,,1,,,0,28,0.04,0.07,,,0.04,,0.05
2021-10-29,2021-11-05,"Skin and mucous membrane, bone and joints system",Subtotal n (%),26,,13,,,2,,,0,41,0.06,0.09,,,0.07,,0.07
2021-10-29,2021-11-05,All AESI categories,TOTAL,2413,,933,,,573,,,31,3950,5.94,6.55,,,20.50,,6.84
2021-11-05,2021-11-15,Auto-immune diseases,Guillain-Barré Syndrome,42,,22,,,36,,,0,100,0.10,0.15,,,1.29,,0.17
2021-11-05,2021-11-15,Auto-immune diseases,Thrombocytopenia (low blood platelets),23,,10,,,39,,,3,75,0.06,0.07,,,1.39,,0.13
2021-11-05,2021-11-15,Auto-immune diseases,Subtotal n (%),65,,32,,,75,,,3,175,0.16,0.22,,,2.68,,0.30
2021-11-05,2021-11-15,Cardiovascular system,Cardiac arrest,18,,10,,,5,,,0,33,0.04,0.07,,,0.18,,0.06
2021-11-05,2021-11-15,Cardiovascular system,Cardiac failure,21,,9,,,3,,,1,34,0.05,0.06,,,0.11,,0.06
2021-11-05,2021-11-15,Cardiovascular system,Myocardial infarction (heart attack),53,,20,,,6,,,3,82,0.13,0.14,,,0.21,,0.14
2021-11-05,2021-11-15,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),654,,396,,,21,,,4,1075,1.60,2.76,,,0.75,,1.85
2021-11-05,2021-11-15,Cardiovascular system,Subtotal n (%),746,,435,,,35,,,8,1224,1.82,3.03,,,1.25,,2.11
2021-11-05,2021-11-15,Circulatory system,Cerebral venous (sinus) thrombosis,3,,1,,,11,,,0,15,0.01,0.01,,,0.39,,0.03
2021-11-05,2021-11-15,Circulatory system,Cerebral thrombosis ,6,,3,,,1,,,1,11,0.01,0.02,,,0.04,,0.02
2021-11-05,2021-11-15,Circulatory system,Cutaneous vasculitis,15,,7,,,4,,,0,26,0.04,0.05,,,0.14,,0.04
2021-11-05,2021-11-15,Circulatory system,Deep vein thrombosis,124,,41,,,60,,,0,225,0.30,0.29,,,2.15,,0.39
2021-11-05,2021-11-15,Circulatory system,Embolism,3,,3,,,7,,,0,13,0.01,0.02,,,0.25,,0.02
2021-11-05,2021-11-15,Circulatory system,Haemorrhage (bleeding),30,,10,,,9,,,2,51,0.07,0.07,,,0.32,,0.09
2021-11-05,2021-11-15,Circulatory system,Pulmonary embolism,161,,59,,,114,,,0,334,0.39,0.41,,,4.08,,0.57
2021-11-05,2021-11-15,Circulatory system,Thrombosis (blood clot),118,,26,,,82,,,2,228,0.29,0.18,,,2.93,,0.39
2021-11-05,2021-11-15,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),19,,6,,,63,,,0,88,0.05,0.04,,,2.25,,0.15
2021-11-05,2021-11-15,Circulatory system,Subtotal n (%),479,,156,,,351,,,5,991,1.17,1.09,,,12.55,,1.70
2021-11-05,2021-11-15,Hepato-gastrointestinal and renal system,Acute kidney injury,22,,14,,,3,,,0,39,0.05,0.10,,,0.11,,0.07
2021-11-05,2021-11-15,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),6,,1,,,0,,,0,7,0.01,0.01,,,0.00,,0.01
2021-11-05,2021-11-15,Hepato-gastrointestinal and renal system,Liver injury,16,,8,,,3,,,0,27,0.04,0.06,,,0.11,,0.05
2021-11-05,2021-11-15,Hepato-gastrointestinal and renal system,Subtotal n (%),44,,23,,,6,,,0,73,0.11,0.16,,,0.21,,0.13
2021-11-05,2021-11-15,Nerves and central nervous system,Bell's Palsy/facial paralysis*,440,,139,,,45,,,1,625,1.07,0.97,,,1.61,,1.08
2021-11-05,2021-11-15,Nerves and central nervous system,Cerebrovascular accident (stroke),87,,33,,,34,,,3,157,0.21,0.23,,,1.22,,0.27
2021-11-05,2021-11-15,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),21,,8,,,5,,,0,34,0.05,0.06,,,0.18,,0.06
2021-11-05,2021-11-15,Nerves and central nervous system,Subtotal n (%),548,,180,,,84,,,4,816,1.34,1.25,,,3.00,,1.40
2021-11-05,2021-11-15,Other system,Anaphylaxis*,441,,125,,,21,,,1,588,1.08,0.87,,,0.75,,1.01
2021-11-05,2021-11-15,Other system,COVID-19*,133,,6,,,1,,,10,150,0.32,0.04,,,0.04,,0.26
2021-11-05,2021-11-15,Other system,Multisystem inflammatory syndrome,4,,1,,,0,,,0,5,0.01,0.01,,,0.00,,0.01
2021-11-05,2021-11-15,Other system,Subtotal n (%),578,,132,,,22,,,11,743,1.41,0.92,,,0.79,,1.28
2021-11-05,2021-11-15,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,,,0,5,0.01,0.00,,,0.00,,0.01
2021-11-05,2021-11-15,Pregnancy outcomes,Spontaneous abortion,34,,9,,,1,,,0,44,0.08,0.06,,,0.04,,0.08
2021-11-05,2021-11-15,Pregnancy outcomes,Subtotal n (%),39,,9,,,1,,,0,49,0.10,0.06,,,0.04,,0.08
2021-11-05,2021-11-15,Respiratory system,Acute respiratory distress syndrome,2,,1,,,0,,,0,3,0.00,0.01,,,0.00,,0.01
2021-11-05,2021-11-15,Respiratory system,Subtotal n (%),2,,1,,,0,,,0,3,0.00,0.01,,,0.00,,0.01
2021-11-05,2021-11-15,"Skin and mucous membrane, bone and joints system",Chilblains,10,,3,,,1,,,0,14,0.02,0.02,,,0.04,,0.02
2021-11-05,2021-11-15,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),18,,10,,,1,,,0,29,0.04,0.07,,,0.04,,0.05
2021-11-05,2021-11-15,"Skin and mucous membrane, bone and joints system",Subtotal n (%),28,,13,,,2,,,0,43,0.07,0.09,,,0.07,,0.07
2021-11-05,2021-11-15,All AESI categories,TOTAL,2529,,981,,,576,,,31,4117,6.18,6.83,,,20.60,,7.08
2021-11-12,2021-11-19,Auto-immune diseases,Guillain-Barré Syndrome,44,,22,,,37,,,0,103,0.11,0.15,,,1.32,,0.18
